setmana_epidemiologica,any,data_inici,data_final,codi_regio,nom_regio,codi_ambit,nom_ambit,variant,sexe,grup_edat,index_socioeconomic,recompte
26,2022,27/06/2022,03/07/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,15 a 44,3,2
26,2022,27/06/2022,03/07/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,15 a 44,4,1
26,2022,27/06/2022,03/07/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,45 a 59,3,1
26,2022,27/06/2022,03/07/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,45 a 59,4,1
26,2022,27/06/2022,03/07/2022,61,LLEIDA,6100,LLEIDA,Omicron (BA.5),Dona,0,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,2,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,1 i 2,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.4),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.4),Home,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.4),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,0,2,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,80 o més,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,15 a 44,3,6
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,45 a 59,2,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,5 a 14,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,5 a 14,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,60 a 69,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,70 a 79,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,80 o més,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,15 a 44,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,15 a 44,2,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,15 a 44,4,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,5 a 14,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,60 a 69,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,15 a 44,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,15 a 44,3,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Dona,80 o més,4,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,0,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,15 a 44,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,5 a 14,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,60 a 69,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.2),Home,80 o més,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.4),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.4),Dona,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.4),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.4),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,15 a 44,2,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,15 a 44,3,10
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,60 a 69,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,60 a 69,3,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,70 a 79,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,70 a 79,4,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,80 o més,2,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Dona,80 o més,4,5
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,15 a 44,-1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,15 a 44,2,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,15 a 44,3,7
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,15 a 44,4,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,60 a 69,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,60 a 69,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,60 a 69,4,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,70 a 79,3,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,80 o més,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,80 o més,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7802,METROPOLITANA NORD,Omicron (BA.5),Home,80 o més,4,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Altres,Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,15 a 44,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,15 a 44,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,15 a 44,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,15 a 44,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,45 a 59,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,45 a 59,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,70 a 79,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.2),Home,80 o més,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.4),Dona,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.4),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.4),Home,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.4),Home,80 o més,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,15 a 44,3,6
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,45 a 59,1,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,45 a 59,2,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,45 a 59,3,7
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,60 a 69,3,5
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,60 a 69,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,70 a 79,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Dona,80 o més,2,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,15 a 44,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,45 a 59,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,45 a 59,3,4
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,60 a 69,3,2
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,70 a 79,3,3
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,80 o més,2,1
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,80 o més,3,6
25,2022,20/06/2022,26/06/2022,78,BARCELONA,7801,METROPOLITANA SUD,Omicron (BA.5),Home,80 o més,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Dona,80 o més,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Home,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Home,5 a 14,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.2),Home,80 o més,3,4
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.4),Dona,15 a 44,3,2
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.4),Dona,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.4),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Dona,15 a 44,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Home,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Home,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Home,80 o més,3,1
25,2022,20/06/2022,26/06/2022,67,CATALUNYA CENTRAL,6700,CATALUNYA CENTRAL,Omicron (BA.5),Home,80 o més,4,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,15 a 44,3,3
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Dona,80 o més,4,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,15 a 44,3,2
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.2),Home,80 o més,3,2
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.4),Dona,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.4),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.4),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,15 a 44,2,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,45 a 59,3,6
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,5 a 14,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,60 a 69,3,3
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,70 a 79,3,2
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,70 a 79,4,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Dona,80 o més,2,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,15 a 44,2,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,15 a 44,3,4
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,45 a 59,3,2
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,5 a 14,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,70 a 79,3,2
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,80 o més,3,4
25,2022,20/06/2022,26/06/2022,64,GIRONA,6400,GIRONA,Omicron (BA.5),Home,80 o més,4,2
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Dona,45 a 59,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.2),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Dona,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Dona,45 a 59,4,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Home,60 a 69,3,2
25,2022,20/06/2022,26/06/2022,63,TERRES DE L'EBRE,6300,TERRES DE L'EBRE,Omicron (BA.5),Home,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,15 a 44,4,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Dona,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.2),Home,60 a 69,4,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.4),Home,5 a 14,4,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Dona,70 a 79,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Dona,80 o més,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,15 a 44,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,15 a 44,4,2
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,45 a 59,2,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,45 a 59,3,2
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,60 a 69,3,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,70 a 79,2,1
25,2022,20/06/2022,26/06/2022,62,CAMP DE TARRAGONA,6200,CAMP DE TARRAGONA,Omicron (BA.5),Home,80 o més,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,15 a 44,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,3,3
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,45 a 59,4,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,60 a 69,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Dona,80 o més,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,0,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,45 a 59,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,60 a 69,1,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,70 a 79,3,3
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,3,3
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.2),Home,80 o més,4,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.4),Dona,15 a 44,2,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.4),Home,1 i 2,4,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,1 i 2,4,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,15 a 44,2,2
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,45 a 59,4,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,60 a 69,3,1
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,70 a 79,2,2
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,80 o més,1,2
24,2022,13/06/2022,19/06/2022,78,BARCELONA,7803,BARCELONA CIUTAT,Omicron (BA.5),Dona,80 o més,3,2
