id,year,epi_week,from_date,to_date,state,city,disease,num_deaths
306,1896,189603,1896-01-12,1896-01-18,MA,FALL RIVER,TUBERCULOSIS,5
307,1896,189603,1896-01-12,1896-01-18,MA,FALL RIVER,TYPHOID FEVER,1
308,1896,189603,1896-01-12,1896-01-18,MA,FALL RIVER,SCARLET FEVER,1
309,1896,189602,1896-01-05,1896-01-11,MA,FITCHBURG,TUBERCULOSIS,3
310,1896,189603,1896-01-12,1896-01-18,MI,FLINT,TUBERCULOSIS,1
311,1896,189601,1895-12-29,1896-01-04,MA,GLOUCESTER,TUBERCULOSIS,1
312,1896,189601,1895-12-29,1896-01-04,MA,GLOUCESTER,DIPHTHERIA,1
313,1896,189602,1896-01-05,1896-01-11,MA,GLOUCESTER,SCARLET FEVER,1
314,1896,189603,1896-01-12,1896-01-18,MA,HAVERHILL,TYPHOID FEVER,1
315,1896,189602,1896-01-05,1896-01-11,NJ,HOBOKEN,TUBERCULOSIS,3
316,1896,189602,1896-01-05,1896-01-11,NJ,HOBOKEN,TYPHOID FEVER,1
317,1896,189602,1896-01-05,1896-01-11,NJ,HOBOKEN,SCARLET FEVER,1
318,1896,189602,1896-01-05,1896-01-11,NJ,HOBOKEN,DIPHTHERIA,3
319,1896,189603,1896-01-12,1896-01-18,TX,HOUSTON,TUBERCULOSIS,2
320,1896,189602,1896-01-05,1896-01-11,FL,JACKSONVILLE,TUBERCULOSIS,2
321,1896,189602,1896-01-06,1896-01-12,NJ,JERSEY CITY,TUBERCULOSIS,12
322,1896,189602,1896-01-06,1896-01-12,NJ,JERSEY CITY,TYPHOID FEVER,4
323,1896,189602,1896-01-06,1896-01-12,NJ,JERSEY CITY,DIPHTHERIA,11
324,1896,189603,1896-01-12,1896-01-18,PA,JOHNSTOWN,TUBERCULOSIS,1
325,1896,189601,1895-12-29,1896-01-04,KS,LEAVENWORTH,DIPHTHERIA,1
326,1896,189603,1896-01-12,1896-01-18,MA,LOWELL,TUBERCULOSIS,1
327,1896,189603,1896-01-12,1896-01-18,VA,LYNCHBURG,TUBERCULOSIS,2
328,1896,189602,1896-01-05,1896-01-11,PA,MCKEESPORT,SCARLET FEVER,1
329,1896,189603,1896-01-12,1896-01-18,NH,MANCHESTER,TYPHOID FEVER,1
330,1896,189602,1896-01-05,1896-01-11,WI,MARINETTE,SCARLET FEVER,1
331,1896,189603,1896-01-13,1896-01-19,MA,MEDFORD,TUBERCULOSIS,1
332,1896,189603,1896-01-12,1896-01-18,TN,MEMPHIS,TUBERCULOSIS,1
333,1896,189603,1896-01-12,1896-01-18,OH,MIDDLETOWN,SCARLET FEVER,1
334,1896,189603,1896-01-14,1896-01-20,MA,MILFORD,DIPHTHERIA,1
335,1896,189603,1896-01-12,1896-01-18,WI,MILWAUKEE,TUBERCULOSIS,9
336,1896,189603,1896-01-12,1896-01-18,WI,MILWAUKEE,TYPHOID FEVER,1
337,1896,189603,1896-01-12,1896-01-18,WI,MILWAUKEE,DIPHTHERIA,4
338,1896,189602,1896-01-05,1896-01-11,MN,MINNEAPOLIS,TUBERCULOSIS,3
339,1896,189602,1896-01-05,1896-01-11,MN,MINNEAPOLIS,TYPHOID FEVER,2
340,1896,189602,1896-01-05,1896-01-11,MN,MINNEAPOLIS,SCARLET FEVER,1
341,1896,189602,1896-01-05,1896-01-11,MN,MINNEAPOLIS,DIPHTHERIA,4
342,1896,189602,1896-01-05,1896-01-11,MN,MINNEAPOLIS,WHOOPING COUGH,3
343,1896,189603,1896-01-12,1896-01-18,TN,NASHVILLE,TUBERCULOSIS,10
344,1896,189603,1896-01-12,1896-01-18,MA,NEW BEDFORD,TUBERCULOSIS,6
345,1896,189602,1896-01-05,1896-01-11,LA,NEW ORLEANS,TUBERCULOSIS,19
346,1896,189602,1896-01-05,1896-01-11,LA,NEW ORLEANS,DIPHTHERIA,2
347,1896,189603,1896-01-12,1896-01-18,MA,NEWTON,DIPHTHERIA,1
348,1896,189603,1896-01-12,1896-01-18,NY,NEW YORK,TUBERCULOSIS,107
349,1896,189603,1896-01-12,1896-01-18,NY,NEW YORK,TYPHOID FEVER,5
350,1896,189603,1896-01-12,1896-01-18,NY,NEW YORK,SCARLET FEVER,21
351,1896,189603,1896-01-12,1896-01-18,NY,NEW YORK,DIPHTHERIA,40
352,1896,189603,1896-01-12,1896-01-18,NY,NEW YORK,WHOOPING COUGH,6
353,1896,189602,1896-01-05,1896-01-11,MA,NORTH ATTLEBORO,TUBERCULOSIS,1
354,1896,189603,1896-01-12,1896-01-18,NE,OMAHA,TUBERCULOSIS,3
355,1896,189603,1896-01-12,1896-01-18,NE,OMAHA,TYPHOID FEVER,1
356,1896,189602,1896-01-08,1896-01-14,KY,PADUCAH,TUBERCULOSIS,1
357,1896,189602,1896-01-05,1896-01-11,PA,PHILADELPHIA,TUBERCULOSIS,55
358,1896,189602,1896-01-05,1896-01-11,PA,PHILADELPHIA,TYPHOID FEVER,6
359,1896,189602,1896-01-05,1896-01-11,PA,PHILADELPHIA,DIPHTHERIA,25
360,1896,189602,1896-01-05,1896-01-11,PA,PHILADELPHIA,WHOOPING COUGH,2
361,1896,189602,1896-01-05,1896-01-11,PA,PITTSBURGH,TUBERCULOSIS,6
362,1896,189602,1896-01-05,1896-01-11,PA,PITTSBURGH,TYPHOID FEVER,5
363,1896,189602,1896-01-05,1896-01-11,PA,PITTSBURGH,SCARLET FEVER,1
364,1896,189602,1896-01-05,1896-01-11,PA,PITTSBURGH,DIPHTHERIA,3
365,1896,189602,1896-01-05,1896-01-11,PA,PITTSBURGH,WHOOPING COUGH,3
366,1896,189603,1896-01-12,1896-01-18,NY,POUGHKEEPSIE,TUBERCULOSIS,2
367,1896,189603,1896-01-12,1896-01-18,RI,PROVIDENCE,TUBERCULOSIS,11
368,1896,189603,1896-01-12,1896-01-18,RI,PROVIDENCE,SCARLET FEVER,2
369,1896,189603,1896-01-12,1896-01-18,RI,PROVIDENCE,DIPHTHERIA,3
370,1896,189603,1896-01-12,1896-01-18,CO,PUEBLO,TUBERCULOSIS,2
371,1896,189603,1896-01-12,1896-01-18,CO,PUEBLO,DIPHTHERIA,1
372,1896,189603,1896-01-12,1896-01-18,CO,PUEBLO,WHOOPING COUGH,1
373,1896,189603,1896-01-12,1896-01-18,WI,RACINE,TUBERCULOSIS,3
374,1896,189603,1896-01-14,1896-01-20,PA,READING,TUBERCULOSIS,1
375,1896,189603,1896-01-14,1896-01-20,PA,READING,TYPHOID FEVER,1
376,1896,189603,1896-01-12,1896-01-18,MO,ST LOUIS,TUBERCULOSIS,17
377,1896,189603,1896-01-12,1896-01-18,MO,ST LOUIS,TYPHOID FEVER,2
378,1896,189603,1896-01-12,1896-01-18,MO,ST LOUIS,DIPHTHERIA,13
379,1896,189603,1896-01-12,1896-01-18,MO,ST LOUIS,WHOOPING COUGH,1
380,1896,189602,1896-01-05,1896-01-11,UT,SALT LAKE CITY,SCARLET FEVER,1
381,1896,189602,1896-01-05,1896-01-11,CA,SAN DIEGO,TUBERCULOSIS,3
382,1896,189602,1896-01-05,1896-01-11,CA,SAN FRANCISCO,TUBERCULOSIS,27
383,1896,189602,1896-01-05,1896-01-11,CA,SAN FRANCISCO,TYPHOID FEVER,2
384,1896,189602,1896-01-05,1896-01-11,CA,SANTA BARBARA,TUBERCULOSIS,1
385,1896,189602,1896-01-05,1896-01-11,PA,SCRANTON,TUBERCULOSIS,1
386,1896,189602,1896-01-05,1896-01-11,WA,SEATTLE,DIPHTHERIA,1
387,1896,189602,1896-01-05,1896-01-11,SD,SIOUX FALLS,TUBERCULOSIS,1
388,1896,189603,1896-01-12,1896-01-18,MA,SOMERVILLE,TUBERCULOSIS,1
389,1896,189603,1896-01-12,1896-01-18,MA,SOMERVILLE,TYPHOID FEVER,1
390,1896,189603,1896-01-12,1896-01-18,MA,SOMERVILLE,DIPHTHERIA,3
391,1896,189603,1896-01-12,1896-01-18,MA,SPRINGFIELD,TUBERCULOSIS,1
392,1896,189603,1896-01-12,1896-01-18,MA,SPRINGFIELD,DIPHTHERIA,3
393,1896,189602,1896-01-05,1896-01-11,WI,SUPERIOR,TYPHOID FEVER,1
394,1896,189602,1896-01-05,1896-01-11,WI,SUPERIOR,WHOOPING COUGH,1
395,1896,189602,1896-01-05,1896-01-11,NY,UTICA,TUBERCULOSIS,1
396,1896,189603,1896-01-12,1896-01-18,NY,UTICA,TUBERCULOSIS,2
397,1896,189602,1896-01-05,1896-01-11,DC,WASHINGTON,TUBERCULOSIS,22
398,1896,189602,1896-01-05,1896-01-11,DC,WASHINGTON,TYPHOID FEVER,4
399,1896,189602,1896-01-05,1896-01-11,DC,WASHINGTON,DIPHTHERIA,1
400,1896,189603,1896-01-12,1896-01-18,DE,WILMINGTON,TUBERCULOSIS,3
401,1896,189602,1896-01-04,1896-01-10,MA,WORCESTER,TUBERCULOSIS,6
402,1896,189602,1896-01-04,1896-01-10,MA,WORCESTER,DIPHTHERIA,2
403,1896,189603,1896-01-11,1896-01-17,NY,YONKERS,DIPHTHERIA,2
404,1896,189603,1896-01-12,1896-01-18,NY,AUBURN,TUBERCULOSIS,1
405,1896,189604,1896-01-19,1896-01-25,MD,BALTIMORE,TUBERCULOSIS,26
406,1896,189604,1896-01-19,1896-01-25,MD,BALTIMORE,TYPHOID FEVER,2
407,1896,189604,1896-01-19,1896-01-25,MD,BALTIMORE,SCARLET FEVER,1
408,1896,189604,1896-01-19,1896-01-25,MD,BALTIMORE,DIPHTHERIA,4
409,1896,189604,1896-01-19,1896-01-25,MD,BALTIMORE,WHOOPING COUGH,1
410,1896,189603,1896-01-12,1896-01-18,NY,BINGHAMTON,TUBERCULOSIS,1
411,1896,189603,1896-01-12,1896-01-18,NY,BINGHAMTON,DIPHTHERIA,1
412,1896,189604,1896-01-19,1896-01-25,NY,BINGHAMTON,TUBERCULOSIS,2
413,1896,189604,1896-01-19,1896-01-25,NY,BINGHAMTON,TYPHOID FEVER,1
414,1896,189604,1896-01-19,1896-01-25,MA,BOSTON,TUBERCULOSIS,25
415,1896,189604,1896-01-19,1896-01-25,MA,BOSTON,TYPHOID FEVER,4
416,1896,189604,1896-01-19,1896-01-25,MA,BOSTON,DIPHTHERIA,13
417,1896,189604,1896-01-19,1896-01-25,MA,BOSTON,WHOOPING COUGH,2
418,1896,189603,1896-01-12,1896-01-18,PA,BRADDOCK,TYPHOID FEVER,2
419,1896,189603,1896-01-12,1896-01-18,MA,BROCKTON,TUBERCULOSIS,1
420,1896,189603,1896-01-12,1896-01-18,MA,BROOKLINE,TUBERCULOSIS,2
421,1896,189604,1896-01-19,1896-01-25,NY,BROOKLYN,TUBERCULOSIS,49
422,1896,189604,1896-01-19,1896-01-25,NY,BROOKLYN,TYPHOID FEVER,5
423,1896,189604,1896-01-19,1896-01-25,NY,BROOKLYN,SCARLET FEVER,8
424,1896,189604,1896-01-19,1896-01-25,NY,BROOKLYN,DIPHTHERIA,44
425,1896,189604,1896-01-19,1896-01-25,NY,BROOKLYN,WHOOPING COUGH,5
426,1896,189603,1896-01-12,1896-01-18,SC,CHARLESTON,TUBERCULOSIS,1
427,1896,189603,1896-01-12,1896-01-18,IL,CHICAGO,TUBERCULOSIS,42
428,1896,189603,1896-01-12,1896-01-18,IL,CHICAGO,TYPHOID FEVER,13
429,1896,189603,1896-01-12,1896-01-18,IL,CHICAGO,SCARLET FEVER,1
430,1896,189603,1896-01-12,1896-01-18,IL,CHICAGO,DIPHTHERIA,25
431,1896,189603,1896-01-12,1896-01-18,IL,CHICAGO,WHOOPING COUGH,3
432,1896,189604,1896-01-19,1896-01-25,IL,CHICAGO,TUBERCULOSIS,59
433,1896,189604,1896-01-19,1896-01-25,IL,CHICAGO,TYPHOID FEVER,22
434,1896,189604,1896-01-19,1896-01-25,IL,CHICAGO,SCARLET FEVER,3
435,1896,189604,1896-01-19,1896-01-25,IL,CHICAGO,DIPHTHERIA,19
436,1896,189604,1896-01-18,1896-01-24,OH,CINCINNATI,TUBERCULOSIS,11
437,1896,189604,1896-01-18,1896-01-24,OH,CINCINNATI,TYPHOID FEVER,8
438,1896,189603,1896-01-12,1896-01-18,OH,COLUMBUS,TUBERCULOSIS,2
439,1896,189603,1896-01-12,1896-01-18,OH,COLUMBUS,TYPHOID FEVER,1
440,1896,189604,1896-01-19,1896-01-25,OH,COLUMBUS,TUBERCULOSIS,5
441,1896,189604,1896-01-19,1896-01-25,OH,COLUMBUS,DIPHTHERIA,1
442,1896,189603,1896-01-12,1896-01-18,IA,COUNCIL BLUFFS,TUBERCULOSIS,1
443,1896,189604,1896-01-17,1896-01-23,OH,DAYTON,TUBERCULOSIS,3
444,1896,189604,1896-01-19,1896-01-25,MI,DETROIT,TUBERCULOSIS,4
445,1896,189604,1896-01-19,1896-01-25,MI,DETROIT,DIPHTHERIA,2
446,1896,189603,1896-01-12,1896-01-18,MA,FITCHBURG,TYPHOID FEVER,1
447,1896,189604,1896-01-19,1896-01-25,MA,FALL RIVER,TUBERCULOSIS,4
448,1896,189604,1896-01-19,1896-01-25,MA,FALL RIVER,DIPHTHERIA,2
449,1896,189604,1896-01-19,1896-01-25,MI,FLINT,TUBERCULOSIS,1
450,1896,189603,1896-01-12,1896-01-18,AR,FORT SMITH,TUBERCULOSIS,1
451,1896,189603,1896-01-12,1896-01-18,TX,FORT WORTH,TUBERCULOSIS,1
452,1896,189603,1896-01-12,1896-01-18,TX,FORT WORTH,TYPHOID FEVER,2
453,1896,189603,1896-01-12,1896-01-18,MA,GLOUCESTER,TUBERCULOSIS,1
454,1896,189604,1896-01-19,1896-01-25,MA,HAVERHILL,TUBERCULOSIS,1
455,1896,189603,1896-01-12,1896-01-18,NJ,HOBOKEN,TUBERCULOSIS,1
456,1896,189603,1896-01-12,1896-01-18,NJ,HOBOKEN,SCARLET FEVER,1
457,1896,189603,1896-01-12,1896-01-18,NJ,HOBOKEN,DIPHTHERIA,3
458,1896,189603,1896-01-12,1896-01-18,TX,HOUSTON,TUBERCULOSIS,2
459,1896,189603,1896-01-12,1896-01-18,FL,JACKSONVILLE,TUBERCULOSIS,3
460,1896,189603,1896-01-13,1896-01-19,NJ,JERSEY CITY,TUBERCULOSIS,11
461,1896,189603,1896-01-13,1896-01-19,NJ,JERSEY CITY,TYPHOID FEVER,6
462,1896,189603,1896-01-13,1896-01-19,NJ,JERSEY CITY,DIPHTHERIA,6
463,1896,189603,1896-01-12,1896-01-18,MA,LAWRENCE,WHOOPING COUGH,1
464,1896,189604,1896-01-19,1896-01-25,MA,LOWELL,TUBERCULOSIS,2
465,1896,189604,1896-01-19,1896-01-25,MA,LOWELL,DIPHTHERIA,1
466,1896,189604,1896-01-19,1896-01-25,VA,LYNCHBURG,TUBERCULOSIS,1
467,1896,189604,1896-01-19,1896-01-25,VA,LYNCHBURG,TYPHOID FEVER,1
468,1896,189603,1896-01-12,1896-01-18,PA,MCKEESPORT,WHOOPING COUGH,1
469,1896,189604,1896-01-19,1896-01-25,OH,MASSILLON,TYPHOID FEVER,1
470,1896,189604,1896-01-19,1896-01-25,MA,MEDFORD,TUBERCULOSIS,3
471,1896,189604,1896-01-19,1896-01-25,MA,MEDFORD,DIPHTHERIA,1
472,1896,189603,1896-01-12,1896-01-18,MA,MELROSE,TUBERCULOSIS,2
473,1896,189604,1896-01-19,1896-01-25,TN,MEMPHIS,TUBERCULOSIS,2
474,1896,189604,1896-01-19,1896-01-25,TN,MEMPHIS,DIPHTHERIA,1
475,1896,189604,1896-01-19,1896-01-25,TN,MEMPHIS,WHOOPING COUGH,1
476,1896,189603,1896-01-12,1896-01-18,MN,MINNEAPOLIS,TUBERCULOSIS,2
477,1896,189603,1896-01-12,1896-01-18,MN,MINNEAPOLIS,TYPHOID FEVER,2
478,1896,189603,1896-01-12,1896-01-18,MN,MINNEAPOLIS,SCARLET FEVER,1
479,1896,189603,1896-01-12,1896-01-18,MN,MINNEAPOLIS,DIPHTHERIA,2
480,1896,189603,1896-01-12,1896-01-18,AL,MOBILE,TUBERCULOSIS,2
481,1896,189604,1896-01-19,1896-01-25,AL,MOBILE,TUBERCULOSIS,1
482,1896,189604,1896-01-19,1896-01-25,TN,NASHVILLE,TUBERCULOSIS,4
483,1896,189604,1896-01-19,1896-01-25,TN,NASHVILLE,SCARLET FEVER,1
484,1896,189604,1896-01-19,1896-01-25,MA,NEW BEDFORD,TUBERCULOSIS,2
485,1896,189603,1896-01-12,1896-01-18,LA,NEW ORLEANS,TUBERCULOSIS,15
486,1896,189603,1896-01-12,1896-01-18,LA,NEW ORLEANS,TYPHOID FEVER,2
487,1896,189603,1896-01-12,1896-01-18,LA,NEW ORLEANS,DIPHTHERIA,2
488,1896,189604,1896-01-19,1896-01-25,RI,NEWPORT,DIPHTHERIA,1
489,1896,189604,1896-01-19,1896-01-25,MA,NEWTON,TUBERCULOSIS,2
490,1896,189604,1896-01-19,1896-01-25,MA,NEWTON,SCARLET FEVER,1
491,1896,189604,1896-01-19,1896-01-25,NY,NEW YORK,TUBERCULOSIS,116
492,1896,189604,1896-01-19,1896-01-25,NY,NEW YORK,TYPHOID FEVER,5
493,1896,189604,1896-01-19,1896-01-25,NY,NEW YORK,SCARLET FEVER,23
494,1896,189604,1896-01-19,1896-01-25,NY,NEW YORK,DIPHTHERIA,48
495,1896,189604,1896-01-19,1896-01-25,NY,NEW YORK,WHOOPING COUGH,6
496,1896,189604,1896-01-19,1896-01-25,NE,OMAHA,TUBERCULOSIS,1
497,1896,189603,1896-01-15,1896-01-21,KY,PADUCAH,TUBERCULOSIS,2
498,1896,189603,1896-01-12,1896-01-18,PA,PHILADELPHIA,TUBERCULOSIS,58
499,1896,189603,1896-01-12,1896-01-18,PA,PHILADELPHIA,TYPHOID FEVER,8
500,1896,189603,1896-01-12,1896-01-18,PA,PHILADELPHIA,SCARLET FEVER,1
501,1896,189603,1896-01-12,1896-01-18,PA,PHILADELPHIA,DIPHTHERIA,23
502,1896,189603,1896-01-12,1896-01-18,PA,PHILADELPHIA,WHOOPING COUGH,1
503,1896,189603,1896-01-12,1896-01-18,PA,PITTSBURGH,TUBERCULOSIS,1
504,1896,189603,1896-01-12,1896-01-18,PA,PITTSBURGH,TYPHOID FEVER,2
505,1896,189603,1896-01-12,1896-01-18,PA,PITTSBURGH,SCARLET FEVER,2
506,1896,189603,1896-01-12,1896-01-18,PA,PITTSBURGH,DIPHTHERIA,2
507,1896,189603,1896-01-12,1896-01-18,MA,PITTSFIELD,TUBERCULOSIS,1
508,1896,189603,1896-01-12,1896-01-18,MA,PITTSFIELD,TYPHOID FEVER,1
509,1896,189603,1896-01-12,1896-01-18,ME,PORTLAND,TUBERCULOSIS,3
510,1896,189604,1896-01-19,1896-01-25,ME,PORTLAND,TUBERCULOSIS,1
511,1896,189604,1896-01-19,1896-01-25,RI,PROVIDENCE,TYPHOID FEVER,2
512,1896,189604,1896-01-19,1896-01-25,RI,PROVIDENCE,DIPHTHERIA,1
513,1896,189603,1896-01-12,1896-01-18,CO,PUEBLO,TUBERCULOSIS,3
514,1896,189603,1896-01-12,1896-01-18,CO,PUEBLO,DIPHTHERIA,2
515,1896,189603,1896-01-12,1896-01-18,VA,RICHMOND,TUBERCULOSIS,2
516,1896,189604,1896-01-19,1896-01-25,MO,ST LOUIS,TUBERCULOSIS,25
517,1896,189604,1896-01-19,1896-01-25,MO,ST LOUIS,TYPHOID FEVER,1
518,1896,189604,1896-01-19,1896-01-25,MO,ST LOUIS,SCARLET FEVER,1
519,1896,189603,1896-01-12,1896-01-18,UT,SALT LAKE CITY,SCARLET FEVER,1
520,1896,189603,1896-01-12,1896-01-18,CA,SAN FRANCISCO,TUBERCULOSIS,22
521,1896,189603,1896-01-12,1896-01-18,CA,SAN FRANCISCO,TYPHOID FEVER,2
522,1896,189603,1896-01-12,1896-01-18,CA,SAN FRANCISCO,SCARLET FEVER,1
523,1896,189603,1896-01-12,1896-01-18,CA,SANTA BARBARA,TUBERCULOSIS,1
524,1896,189603,1896-01-12,1896-01-18,PA,SCRANTON,TUBERCULOSIS,2
525,1896,189603,1896-01-12,1896-01-18,PA,SCRANTON,SCARLET FEVER,1
526,1896,189603,1896-01-12,1896-01-18,PA,SCRANTON,DIPHTHERIA,3
527,1896,189603,1896-01-12,1896-01-18,WA,SEATTLE,TUBERCULOSIS,3
528,1896,189603,1896-01-12,1896-01-18,LA,SHREVEPORT,TUBERCULOSIS,1
529,1896,189604,1896-01-19,1896-01-25,MA,SOMERVILLE,TUBERCULOSIS,1
530,1896,189604,1896-01-19,1896-01-25,MA,SOMERVILLE,DIPHTHERIA,3
531,1896,189603,1896-01-12,1896-01-18,WA,SPOKANE,TUBERCULOSIS,2
532,1896,189604,1896-01-19,1896-01-25,MA,SPRINGFIELD,TUBERCULOSIS,2
533,1896,189604,1896-01-19,1896-01-25,MA,SPRINGFIELD,DIPHTHERIA,1
534,1896,189603,1896-01-12,1896-01-18,WI,SUPERIOR,TYPHOID FEVER,1
535,1896,189603,1896-01-12,1896-01-18,MA,WALTHAM,DIPHTHERIA,1
536,1896,189603,1896-01-12,1896-01-18,DC,WASHINGTON,TUBERCULOSIS,10
537,1896,189603,1896-01-12,1896-01-18,DC,WASHINGTON,TYPHOID FEVER,10
538,1896,189603,1896-01-12,1896-01-18,DC,WASHINGTON,DIPHTHERIA,3
539,1896,189604,1896-01-20,1896-01-26,DE,WILMINGTON,TUBERCULOSIS,6
540,1896,189604,1896-01-20,1896-01-26,DE,WILMINGTON,TYPHOID FEVER,1
541,1896,189604,1896-01-20,1896-01-26,DE,WILMINGTON,WHOOPING COUGH,1
542,1896,189603,1896-01-12,1896-01-18,MN,WINONA,TUBERCULOSIS,1
543,1896,189603,1896-01-11,1896-01-17,MA,WORCESTER,TUBERCULOSIS,6
544,1896,189603,1896-01-11,1896-01-17,MA,WORCESTER,TYPHOID FEVER,1
545,1896,189603,1896-01-11,1896-01-17,MA,WORCESTER,DIPHTHERIA,1
546,1896,189603,1896-01-12,1896-01-18,OH,YOUNGSTOWN,TUBERCULOSIS,1
547,1896,189604,1896-01-19,1896-01-25,PA,ALLEGHENY,TUBERCULOSIS,7
548,1896,189604,1896-01-19,1896-01-25,PA,ALLEGHENY,TYPHOID FEVER,3
549,1896,189604,1896-01-19,1896-01-25,PA,ALLEGHENY,WHOOPING COUGH,3
550,1896,189605,1896-01-27,1896-02-02,PA,ALLEGHENY,TUBERCULOSIS,4
551,1896,189605,1896-01-27,1896-02-02,PA,ALLEGHENY,TYPHOID FEVER,1
552,1896,189605,1896-01-27,1896-02-02,PA,ALLEGHENY,DIPHTHERIA,2
553,1896,189605,1896-01-26,1896-02-01,MA,AMESBURY,TUBERCULOSIS,3
554,1896,189604,1896-01-19,1896-01-25,NY,AUBURN,SCARLET FEVER,2
555,1896,189604,1896-01-19,1896-01-25,NY,AUBURN,WHOOPING COUGH,1
556,1896,189605,1896-01-26,1896-02-01,MD,BALTIMORE,TUBERCULOSIS,26
557,1896,189605,1896-01-26,1896-02-01,MD,BALTIMORE,SCARLET FEVER,1
558,1896,189605,1896-01-26,1896-02-01,MD,BALTIMORE,DIPHTHERIA,3
559,1896,189604,1896-01-19,1896-01-25,IL,BELLEVILLE,TUBERCULOSIS,1
560,1896,189605,1896-01-26,1896-02-01,NY,BINGHAMTON,TUBERCULOSIS,2
561,1896,189605,1896-01-26,1896-02-01,MA,BOSTON,TUBERCULOSIS,23
562,1896,189605,1896-01-26,1896-02-01,MA,BOSTON,TYPHOID FEVER,3
563,1896,189605,1896-01-26,1896-02-01,MA,BOSTON,SCARLET FEVER,3
564,1896,189605,1896-01-26,1896-02-01,MA,BOSTON,DIPHTHERIA,6
565,1896,189605,1896-01-26,1896-02-01,MA,BOSTON,WHOOPING COUGH,1
566,1896,189604,1896-01-19,1896-01-25,MA,BROCKTON,TUBERCULOSIS,1
567,1896,189604,1896-01-19,1896-01-25,MA,BROOKLINE,TUBERCULOSIS,1
568,1896,189605,1896-01-26,1896-02-01,NY,BROOKLYN,TUBERCULOSIS,48
569,1896,189605,1896-01-26,1896-02-01,NY,BROOKLYN,TYPHOID FEVER,6
570,1896,189605,1896-01-26,1896-02-01,NY,BROOKLYN,SCARLET FEVER,4
571,1896,189605,1896-01-26,1896-02-01,NY,BROOKLYN,DIPHTHERIA,29
572,1896,189605,1896-01-26,1896-02-01,NY,BROOKLYN,WHOOPING COUGH,3
573,1896,189604,1896-01-19,1896-01-25,MA,CAMBRIDGE,TUBERCULOSIS,4
574,1896,189604,1896-01-19,1896-01-25,MA,CAMBRIDGE,DIPHTHERIA,1
575,1896,189605,1896-01-26,1896-02-01,MA,CAMBRIDGE,TUBERCULOSIS,3
576,1896,189604,1896-01-19,1896-01-25,SC,CHARLESTON,TUBERCULOSIS,5
577,1896,189604,1896-01-19,1896-01-25,SC,CHARLESTON,TYPHOID FEVER,2
578,1896,189605,1896-01-26,1896-02-01,IL,CHICAGO,TUBERCULOSIS,44
579,1896,189605,1896-01-26,1896-02-01,IL,CHICAGO,TYPHOID FEVER,39
580,1896,189605,1896-01-26,1896-02-01,IL,CHICAGO,SCARLET FEVER,1
581,1896,189605,1896-01-26,1896-02-01,IL,CHICAGO,DIPHTHERIA,23
582,1896,189605,1896-01-26,1896-02-01,IL,CHICAGO,WHOOPING COUGH,4
583,1896,189605,1896-01-25,1896-01-31,OH,CINCINNATI,TUBERCULOSIS,14
584,1896,189605,1896-01-25,1896-01-31,OH,CINCINNATI,TYPHOID FEVER,5
585,1896,189605,1896-01-25,1896-01-31,OH,CINCINNATI,SCARLET FEVER,1
586,1896,189605,1896-01-25,1896-01-31,OH,CINCINNATI,DIPHTHERIA,2
587,1896,189604,1896-01-19,1896-01-25,OH,CLEVELAND,DIPHTHERIA,4
588,1896,189605,1896-01-26,1896-02-01,OH,CLEVELAND,TUBERCULOSIS,13
589,1896,189605,1896-01-26,1896-02-01,OH,CLEVELAND,DIPHTHERIA,2
590,1896,189605,1896-01-26,1896-02-01,OH,CLEVELAND,WHOOPING COUGH,1
591,1896,189604,1896-01-19,1896-01-25,IN,COLUMBUS,TUBERCULOSIS,1
592,1896,189605,1896-01-26,1896-02-01,OH,COLUMBUS,TUBERCULOSIS,6
593,1896,189605,1896-01-26,1896-02-01,OH,COLUMBUS,TYPHOID FEVER,1
594,1896,189605,1896-01-26,1896-02-01,OH,COLUMBUS,DIPHTHERIA,3
595,1896,189602,1896-01-05,1896-01-11,NY,CORTLAND,TUBERCULOSIS,1
596,1896,189604,1896-01-19,1896-01-25,IA,COUNCIL BLUFFS,DIPHTHERIA,2
597,1896,189605,1896-01-24,1896-01-30,OH,DAYTON,TUBERCULOSIS,3
598,1896,189605,1896-01-24,1896-01-30,OH,DAYTON,DIPHTHERIA,1
599,1896,189603,1896-01-12,1896-01-18,CO,DENVER,TUBERCULOSIS,8
600,1896,189603,1896-01-12,1896-01-18,CO,DENVER,SCARLET FEVER,2
601,1896,189605,1896-01-26,1896-02-01,MI,DETROIT,TUBERCULOSIS,2
602,1896,189605,1896-01-26,1896-02-01,MI,DETROIT,DIPHTHERIA,1
603,1896,189602,1896-01-05,1896-01-11,NY,DUNKIRK,TUBERCULOSIS,2
604,1896,189602,1896-01-05,1896-01-11,NY,DUNKIRK,DIPHTHERIA,1
605,1896,189605,1896-01-24,1896-01-30,NJ,ELIZABETH,DIPHTHERIA,1
606,1896,189604,1896-01-19,1896-01-25,TX,EL PASO,TUBERCULOSIS,2
607,1896,189603,1896-01-12,1896-01-18,MA,EVERETT,TUBERCULOSIS,1
608,1896,189605,1896-01-26,1896-02-01,MA,EVERETT,TUBERCULOSIS,2
609,1896,189605,1896-01-26,1896-02-01,MA,FALL RIVER,TUBERCULOSIS,2
610,1896,189605,1896-01-26,1896-02-01,MA,FALL RIVER,DIPHTHERIA,1
